id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT
a0038071,2038071,38071 (1999 GU3),38071,,,Y,Y,19.6,,,,,,,,,,216,,,,,,,,,JPL 52,2459000.5,59000,20200531.0000000,J2000,0.5065200377524640,2.090415618331760,1.031578220416020,12.72599981936980,195.522101911675,8.846552199517810,359.9261482891790,3.149253016247510,0.3261032383905310,2459000.726467270000,20200531.2264673,1103.944878857270,3.02243635552984,0.0336962,13.113550154,1.8099,3.555,7.0315E-09,8.9553E-10,1.4731E-08,1.3441E-06,2.553E-06,1.2463E-05,3.5962E-06,1.3491E-09,2.0955E-10,1.1028E-05,7.0939E-07,AMO,Otto Matic,7617,1999-04-10,2020-02-16,464,6,5,0,0.52512,,,,,
a0038086,2038086,38086 Beowulf (1999 JB),38086,Beowulf,,Y,N,17.3,,,,,,,0.643,,0.469,,,,,,,,,0.146,JPL 121,2459000.5,59000,20200531.0000000,J2000,0.566182871958675,1.420140934837760,0.6160814617652390,23.67088189672450,165.3293785099650,178.9400644106760,105.040696299639,2.224200407910280,0.5823806073628040,2458820.135655840000,20191202.6356558,618.1524512469420,1.69240917521408,0.384587,149.66972279,3.20301,4.453,6.9869E-08,3.8791E-09,9.8519E-08,9.7243E-06,1.1227E-05,1.23E-05,1.2396E-05,6.0753E-09,2.3861E-09,2.0856E-05,2.5327E-06,APO,Otto Matic,10188,1992-05-01,2020-03-23,502,,,0,0.53047,,,,,
a0038091,2038091,38091 (1999 JT3),38091,,,Y,N,16.1,,,,,,,2.517,,0.092,,,,,,,,,0.032,JPL 97,2459000.5,59000,20200531.0000000,J2000,0.401112978290847,2.170265690863860,1.299743955919020,9.33160779384718,64.85088204883670,225.0691089116940,173.0815397117780,3.040787425808710,0.3082724518925430,2458439.043604370000,20181116.5436044,1167.798153191740,3.19725709292741,0.308203,119.94336151,2.19936,3.565,4.2891E-08,1.0964E-08,9.5554E-08,6.5214E-06,3.4397E-05,3.5657E-05,1.2306E-05,1.5362E-08,2.3361E-09,3.8209E-05,8.8496E-06,AMO,Otto Matic,14340,1980-09-30,2020-01-04,629,,,0,0.57534,,,,,
a0038239,2038239,38239 (1999 OR3),38239,,,Y,N,18.2,,,,,,,,,,,,,,,,,,,JPL 35,2459000.5,59000,20200531.0000000,J2000,0.57593307732569,2.034745331006730,0.8628681909459420,9.440722056067040,199.9585682709720,28.08578593894870,86.85765612167110,3.206622471067510,0.3395775596549470,2458744.718504280000,20190918.2185043,1060.140724156820,2.90250711610354,0.055878,21.74604126,1.79963,3.566,7.0122E-08,2.4366E-08,1.511E-07,9.5026E-06,8.1527E-05,7.8233E-05,4.809E-05,3.84E-08,6.0997E-09,0.00013708,1.9043E-05,APO,Otto Matic,7108,1999-07-27,2019-01-11,183,,,0,0.57438,,,,,
a0039565,2039565,39565 (1992 SL),39565,,,Y,N,18.3,,,,,,,,,,,,,,,,,,,JPL 89,2459000.5,59000,20200531.0000000,J2000,0.334136547418616,1.642048177319120,1.093379868654680,8.597461982094070,0.9624821750438400,344.7434881959600,66.57406459562160,2.190716485983560,0.4684090003077510,2458858.371935530000,20200109.8719355,768.5591006224800,2.1042001385968,0.0932019,36.271383423,3.23251,4.216,4.6212E-08,1.4414E-09,7.6224E-08,6.2799E-06,2.6388E-05,2.6867E-05,6.9092E-06,1.923E-09,6.1675E-10,1.4676E-05,1.012E-06,AMO,Otto Matic,24957,1950-12-09,2019-04-08,353,,,0,0.56806,,,,,
a0039572,2039572,39572 (1993 DQ1),39572,,,Y,Y,16.5,,,,,,,1.554,,0.184,,,,,,,,,0.655,JPL 154,2459000.5,59000,20200531.0000000,J2000,0.4924206258219660,2.036622539259270,1.0337475939141,10.0244146848597,313.552089123763,344.805405984953,23.37425853794970,3.039497484604440,0.339108171583182,2458931.571379290000,20200323.0713793,1061.60815387987,2.90652471972586,0.0286796,11.161239932,2.22197,3.627,4.0276E-08,1.3737E-08,7.8823E-08,4.9475E-06,2.4931E-05,2.5285E-05,1.6252E-05,2.0501E-08,3.4309E-09,4.7246E-05,1.0741E-05,AMO,Otto Matic,10003,1993-02-26,2020-07-17,747,,,0,0.5645,,,,,
a0039796,2039796,39796 (1997 TD),39796,,,Y,N,15.7,,,,,,,2.131,,0.205,223.5,,,,,,,,0.591,JPL 184,2459000.5,59000,20200531.0000000,J2000,0.4681637688059380,2.24978064061852,1.196514856919920,12.9171726642319,158.9494361127870,170.9625245980640,263.1100541687030,3.303046424317130,0.2920746136378230,2459332.230117260000,20210427.7301173,1232.561760558920,3.37457018633515,0.188825,73.48502525,2.09494,3.445,3.6551E-08,5.4732E-09,8.1278E-08,4.8288E-06,1.9808E-05,2.042E-05,7.5473E-06,8.0356E-09,1.0658E-09,2.6799E-05,4.4978E-06,AMO,Otto Matic,12063,1987-05-10,2020-05-19,832,,,0,0.49919,,,,,
a0040263,2040263,40263 (1999 FQ5),40263,,,Y,N,17.7,,,,,,,0.954,,0.177,28.00,,,,,,,,0.185,JPL 119,2459000.5,59000,20200531.0000000,J2000,0.1609822133087530,1.494782553138390,1.254149149318870,25.84371496059160,172.8177832520860,198.6963668450150,8.991419219818810,1.735415956957920,0.5393082247983030,2458983.827865580000,20200514.3278656,667.5218056142900,1.82757510092892,0.257698,100.28833066,3.70316,4.433,3.9848E-08,2.7984E-09,5.911E-08,5.4429E-06,1.0579E-05,1.7956E-05,1.48E-05,3.2488E-09,1.5144E-09,2.7428E-05,1.8745E-06,AMO,Otto Matic,11387,1988-02-23,2019-04-28,454,,,0,0.57125,,,,,
a0040267,2040267,40267 (1999 GJ4),40267,,,Y,N,15.5,,,,,,,1.641,,0.214,4.9567,,,,,Sq,,,0.053,JPL 414,2459000.5,59000,20200531.0000000,J2000,0.8083344071817920,1.338782423629130,0.2565985268794750,34.49238670327890,148.2265831193540,211.9298138369070,98.47587267959940,2.420966320378780,0.636266519046514,2458845.728579960000,20191228.2285800,565.8006342051170,1.54907771171832,0.156627,60.95452959,3.17422,4.379,3.6008E-08,1.8303E-09,4.8226E-08,7.2301E-06,5.308E-06,5.4714E-06,6.5404E-06,3.3097E-09,1.3048E-09,1.0161E-05,1.1603E-06,APO,Otto Matic,23827,1955-03-25,2020-06-18,2375,,,0,0.455,,,,,
a0040329,2040329,40329 (1999 ML),40329,,,Y,N,17.6,,,,,,,,,,47.0,,,,,,,,,JPL 89,2459000.5,59000,20200531.0000000,J2000,0.4545177237344760,2.265809990724050,1.23595919132532,2.520793536453370,210.9641061281780,111.9492528217720,37.95367095883100,3.295660790122780,0.2889807026896640,2458869.163649140000,20200120.6636491,1245.757923104660,3.41069931034813,0.228316,88.85373772,2.07153,3.471,4.4314E-08,3.5033E-09,1.0148E-07,5.5009E-06,0.00010339,0.0001039,4.3589E-06,5.0956E-09,6.7021E-10,1.5039E-05,2.8892E-06,AMO,Otto Matic,7356,1999-06-20,2019-08-10,571,,,0,0.52654,,,,,
a0041429,2041429,41429 (2000 GE2),41429,,,Y,Y,20.5,,,,,,,0.204,,0.267,,,,,,,,,0.030,JPL 74,2459000.5,59000,20200531.0000000,J2000,0.5554979792765550,1.592643524474810,0.7079332649211640,2.173379358161090,351.9315783002890,297.2156075747770,338.3567997330840,2.47735378402846,0.4903726091182130,2459044.636234090000,20200714.1362341,734.1356211705040,2.00995378828338,0.0109174,4.248724558,2.73282,4.187,1.0162E-07,9.6805E-09,1.6097E-07,7.5047E-06,6.8688E-05,7.6313E-05,2.6978E-05,1.5058E-08,4.4709E-09,5.5356E-05,6.6934E-06,APO,Otto Matic,8033,1998-03-25,2020-03-22,353,,,0,0.64261,,,,,
